wavelength,bc01,bc02,bc03,bc04,bc05,bc06,bc07,bc08,bc09,bc10,bc11,bc12,ec01,ec02,ec03,ec04,ec05,ec06,ec07,ec08,lm01,lm02,lm03,lm04,lm05,pa01,pa02,pa03,pa04,pa05,pa06,se01,se02,se03,se04,se05,sa01,sa02,sa03,sa04,sa05,sa06,sa07,sa08,sa09,sa10,sa11
416.0999,-0.19502,-1.30701,0.064525672,-1.09472,-1.05746,-0.61238,-0.66021,1.279928,0.866034,-2.75433,-0.44639,-1.09161,-1.30724,-0.91773,0.064867,0.35051,-2.57003,-0.80778,-0.90899,1.19311,-4.21941,1.955798,0.324584,-2.32868,0.799864,-1.56423,-0.62772,2.863265,0.596245,0.322501,3.40103,-2.05759,-0.85489,2.305126,-0.74168,1.666647,-1.20049,-0.12298,2.004857,2.490296,-1.41624,0.350003,1.50866,-0.37235,-6.20618,0.425216,1.095072
416.495,1.040104,1.618203,0.064530138,0.364904,-0.43543,-1.46973,-0.12002,0.060948,0.618591,-11.486,-1.33917,0.192636,3.464207,1.179935,-0.19464,-0.17525,-1.55397,0.497099,4.686163,1.31871,-2.49292,-0.94827,-1.81769,0.32343,-1.23056,0.187708,0.456527,1.307149,-0.3975,-0.0645,0.703654,-1.0931,0.723362,0.832412,2.427319,2.261867,0.988644,1.475729,-0.3759,1.57922,-1.12117,-0.29167,0.852724,1.737624,-5.18296,0.85043,0.24335
416.89,1.170145,0.684637,0.580793254,0.364919,-0.49764,0.489916,-1.56054,0.731389,0.494881,-12.6014,-0.82902,0.321071,1.634099,1.769927,1.36246,0.759446,0.717217,1.615591,-5.38608,0.251191,2.749423,-0.77048,-2.20721,0.840921,0.184587,-2.00225,-1.99733,1.431662,-0.66251,-3.16057,-0.87958,0.578702,-4.01146,-0.1921,-2.42737,1.547616,0.776809,-3.0745,-0.31326,1.336275,0.413063,1.575,0.0656,0.434414,-2.11193,0.607454,1.825153
417.2849,-0.8451,1.680472,0.129065566,2.554375,-1.99054,-0.97982,0.96033,-1.58468,0.371163,-8.61507,0.765245,2.504335,-0.26145,-0.85219,1.167829,1.226793,-1.19537,0.497106,10.8404,1.381515,-1.15064,-1.65949,-1.29835,-1.94059,0.799878,-1.62683,-1.76907,-0.87144,-0.86124,0.580512,0.586388,0.964505,-1.18371,1.152582,2.09023,0.238092,1.694844,-2.76704,-1.55E-07,0.789617,2.124376,-0.11667,1.508678,1.675575,1.343435,1.640136,1.277597
417.6799,-0.32504,1.680453,2.194072309,1.520422,-0.99527,0.979811,1.920643,0.00000158,-0.98974,-7.09035,0.19131,-0.83477,-0.13073,-0.72108,0.648781,1.518846,-0.59768,0.683503,-7.06288,0.125592,-0.63937,-1.77801,3.505537,1.29371,-2.33807,-0.12514,-0.51358,-1.05816,-0.39749,-0.8385,0.117278,-0.5787,-1.05216,-1.8569,1.82049,0.119046,0.070619,0.122991,1.06508,0.546654,0.236039,0.349998,1.377467,-0.68264,-7.29349,-0.30372,-0.24336
418.0747,-0.71511,1.058093,0.645344581,-0.60818,0.995275,-1.46974,1.680579,-1.27994,-1.8558,-2.87226,-2.48706,0.706355,0.784368,0.262214,1.167848,-0.99311,0.358612,-1.30489,-11.7511,0.753558,1.342999,1.540954,0.843935,2.393384,-1.04599,0.437994,-0.62773,-0.43572,0.6625,-0.516,1.58325,-0.51441,-0.13152,0.192097,-1.07884,1.785704,1.624219,0.983851,0.626532,-0.36443,-0.47208,1.108344,-2.55821,1.675593,-4.15965,-0.12149,1.155933
418.4696,0.715077,-0.87136,-2.065032666,2.554341,0.559839,-0.42867,1.920654,1.523727,-0.00000122,-7.09042,-5.03782,1.34849,1.437993,2.35988,-1.03806,0.292091,-0.71722,0.86993,6.223578,1.381494,-5.75324,-0.29634,1.882591,0.64686,0.184586,-1.00112,0.28533,0.37347,2.517471,-3.16054,-0.82094,0.578701,2.564667,0.576284,-2.42734,0.357144,2.259763,1.967648,0.939787,2.247342,0.29505,0.816658,-4.13242,2.35822,-0.19208,-0.54671,-0.18251
418.8643,-1.04012,-0.37343,-1.935964576,-0.12163,1.492913,-1.83717,0.540196,0.67044,-1.11348,-11.3109,0.701469,1.348475,0.719003,0.721077,0.454143,0.817864,-0.65745,-0.37282,5.384873,0.439573,-2.23751,-1.30387,1.298341,2.846181,0.123057,-0.00000206,0.513594,2.178587,0.198752,1.09652,0.703667,1.093104,0.197284,0.704345,1.0114,0.833333,1.836066,1.66021,1.065084,1.275544,-0.53109,-1.225,0.852726,2.296151,-2.17537,1.03267,-0.73005
419.2591,1.170141,-0.80912,0.51626359,0.851454,-0.93308,1.592229,1.020345,0.243797,0.742317,3.515695,0.127541,1.220057,0.849732,-0.32776,-1.16782,0.817861,-2.15169,1.304903,19.02328,1.695495,5.817798,-3.20044,-1.81769,-1.35841,-1.16905,-1.06369,1.769059,2.489828,0.132508,-0.58051,2.345542,-1.02881,2.170115,-0.19209,1.887949,2.142835,-1.55361,0.614896,0.563878,1.639977,-1.00317,0.933333,1.639874,0.372348,13.75778,-1.21491,1.277595
419.6538,1.560197,-0.06224,0.387201233,0.851464,0.995287,-5.54E-07,2.76097,0.609498,1.608345,-11.3117,-0.70148,-0.06422,1.111183,2.032148,-0.25952,-0.17525,0.836776,-0.68352,-6.85508,-0.69077,-10.4223,-0.35559,-0.32459,-2.26402,0.861416,-1.31399,-0.00000713,-1.55614,1.192511,0.387006,1.465981,-0.45011,-0.59185,-2.11306,-1.07883,1.071428,0.423715,0.860875,-1.3157,2.125898,1.829329,0.816674,-3.73892,0.372348,-10.4313,0.182242,1.216767
420.0484,3.965503,0.746879,1.097065494,-1.39883,-0.00000204,-0.42868,0.840295,0.4876,-1.85581,3.692832,-0.38263,0.192643,1.960927,-0.78664,0.843439,1.518892,0.239076,0.559247,-10.6327,0.879151,5.691035,-0.35561,1.038686,0.776239,-0.30765,-2.56541,-1.25547,1.929635,-0.59625,0.645014,0.058636,-2.57205,-2.30167,0.448228,0.471991,1.07143,-1.05927,0.00000136,1.691634,1.032588,0.590104,0.058332,1.902255,0.806775,-11.3914,0.60746,1.277608
420.443,2.08021,0.560146,0.45172115,1.337975,1.49289,0.06123,1.320425,-1.15802,0.866019,-0.17589,-1.27538,0.321063,0.196088,0.065552,1.102921,0.350504,0.717211,-0.43496,1.67802,0.56516,-7.60626,0.65193,1.298323,0.323426,-0.79986,-0.50056,1.826096,0.435712,-0.92748,0.193488,-0.29319,0.578695,0.986406,1.408672,-2.49473,-0.71427,0.211849,1.352753,1.002427,0.182232,0.767116,1.283308,-2.88612,-0.12412,0.448122,-0.12149,0.669208
420.8376,-1.04011,1.618229,-0.387205193,3.466615,0.497634,-1.34726,-0.84028,-1.58467,1.484614,-5.62574,-0.70147,1.22005,1.111174,0.262212,1.427333,2.453552,0.239076,-1.86412,2.447097,1.067529,3.132205,1.422413,-0.12983,0.258755,-1.35363,1.31397,0.627727,0.809191,1.12624,-1.16101,-1.23141,0.064302,-0.19729,0.704345,-0.67426,-0.05952,0.211856,1.537223,0.438565,0.607389,-0.05901,0.816669,2.558203,1.427336,-0.0646,-0.30372,-0.60837
421.2321,0.715089,-0.06224,1.097073778,0.547352,-1.55511,0.857351,2.040706,0.548544,0.866046,-5.56778,2.678347,2.247484,1.04582,-0.58998,2.919577,2.395152,-0.77699,1.801998,6.225162,-0.31398,1.725909,0.059267,-0.38951,-1.22903,0.922942,3.316222,-2.16852,1.680643,0.1325,-0.90301,2.521462,3.15074,-1.77555,-0.83241,0.067425,0.714276,3.38968,-2.82852,1.691617,0.607399,-0.17703,0.00000129,0.327963,2.668512,2.303328,0.54672,0.30419
421.6265,0.520055,1.182556,-1.677841655,-2.06782,-0.49764,1.041063,-1.20042,-1.34089,1.484642,-4.5129,-1.91309,0.064217,0.065364,1.769925,-1.75173,0.40893,-2.15167,-0.93207,8.812718,1.130324,-4.41184,-0.29634,-2.20722,-0.25873,-0.18459,1.251393,0.57066,-0.18674,1.258745,0.516011,-1.34868,1.0288,1.64402,0.832412,1.618227,2.023802,2.89534,1.475747,0.62652,-0.12147,-1.29822,0.524998,-1.24626,0.744707,0.767675,0.182228,1.216751
422.021,-1.23512,-1.36925,1.613289078,1.337972,0.00000262,0.061242,-1.14037,1.218968,1.608322,-6.03449,-0.95653,-1.22004,0.915076,0.589957,-0.97317,0.759427,-0.23907,2.858273,-5.17449,1.569864,1.789554,-1.24459,-0.00000241,-0.32342,-1.29208,-0.56313,0.570661,1.369378,1.457463,-0.645,0.058629,1.028789,0.00000513,-0.64032,2.966706,-1.13093,-1.05926,1.47572,1.628924,-0.60739,-0.6491,-0.58332,-1.83661,0.31028,0.831596,1.275641,-0.60839
422.4153,0.195018,-0.24895,2.194069755,1.33798,0.435419,0.979802,2.520835,-0.2438,1.113455,-6.15218,-3.31601,0.706341,0.392172,-0.19666,0.90829,1.226774,-2.68956,1.615547,-2.02788,2.072236,10.54708,-0.5334,2.466826,-0.25874,0.307643,-3.06589,0.399452,2.365296,0.662488,0.967498,1.583226,-1.02879,1.052159,1.72883,0.471974,-0.5357,-0.98864,1.598699,1.127715,0.060741,-0.17703,-1.86664,-1.83662,-0.68264,-8.38075,1.275638,2.129302
422.8097,0.00000472,-0.43567,0.451720298,2.067781,-0.00000195,-0.85733,-1.56052,2.072251,-0.86602,-7.90985,-1.91309,-0.32106,1.241872,-0.26221,0.324388,-0.05842,-1.07582,1.304852,-7.27214,0.565153,-1.15019,-0.3556,0.714085,-0.32343,-1.1075,-1.75193,0.342394,0.995918,0.397492,-2.96699,-0.9382,-0.51439,-2.30158,-1.72882,-1.41592,-1.13093,-1.05925,0.245954,-0.31326,0.303695,2.183339,-1.86664,0.131192,0.682634,-5.18154,1.214899,-0.30419
423.2039,0.845074,-0.8091,1.935958691,0.364901,2.05271,0.612373,-0.36012,2.55982,-1.3609,-14.1777,0.25508,1.990588,1.307236,-0.91772,1.557055,-0.11683,-0.11953,1.615562,-11.1169,-0.75355,4.281821,2.192849,0.00000579,-1.22901,0.922912,-2.56533,0.399458,2.925485,-0.66249,-1.35449,-0.9382,-2.57197,0.3288,1.792859,1.550798,-0.17857,-0.49431,0.491908,4.197622,0.789602,0.590081,0.058332,-0.06559,2.358182,-11.4501,-0.36446,-1.09507
423.5982,2.795274,0.560151,-1.86E-07,0.364907,1.492886,1.102287,0.960319,0.853283,-0.24744,-10.0782,0.573927,2.247458,2.875945,0.196657,0.259512,-0.58417,-0.11954,1.118471,2.236532,-1.63268,-8.50095,1.244596,-0.06492,1.229029,-2.09195,-0.56312,-1.02718,-0.62244,-0.46374,-0.516,2.990538,3.71E-07,-1.51248,1.728835,0.269706,2.261866,0.494318,-0.43042,1.62894,2.065129,1.534255,-0.40833,0.983913,1.179098,-1.08842,-0.12149,-2.1293
423.9924,1.755178,0.560151,-0.580785521,2.31106,-0.93306,-1.83715,-0.84028,0.060949,-0.00000122,4.570134,-0.44639,-0.32106,2.35305,-0.78663,1.881477,0.876255,-1.19536,-1.55342,0.349017,-1.13032,-0.83082,-0.77046,0.778996,0.776227,0.861395,0.312848,-0.11413,-0.06224,-0.99374,0.387001,-0.29318,0.707299,0.591849,0.448219,0.539404,1.309509,1.694808,-0.92233,1.190376,1.579208,1.357211,2.799957,-0.9839,1.303208,-6.78162,2.9765,0.790879
424.3865,0.195025,0.80911,1.032520943,-0.60818,-0.43542,0.061239,0.120043,2.681773,-0.37116,4.277563,-3.3798,-2.24748,1.830168,0.458865,0.519032,1.694133,-2.6298,-0.93205,-2.02814,2.32343,3.7713,-1.77801,0.129832,0.77623,1.292097,2.940804,-1.25546,-1.43165,1.523731,-1.0965,0.469107,1.028808,-1.24945,0.576278,1.415947,1.726173,3.883985,0.00000602,-0.06266,2.12587,-1.00316,1.108329,-1.96783,0.806761,-8.31799,0.364466,2.98103
424.7806,0.130019,-0.31121,-1.032517676,1.337993,-1.49289,1.592192,1.200411,0.975184,0.371157,-2.1678,-1.4667,-0.57792,0.718992,1.704349,-1.68685,0.817855,-0.71722,0.310678,-5.94466,0.941933,5.306223,2.311414,1.038679,0.776237,-0.73834,1.376536,-1.4837,0.871436,0.662498,-1.16101,0.175916,1.093098,-0.78912,0.06404,-2.89931,-1.54759,2.330375,-0.12296,0.626522,1.032563,-2.59644,1.399989,2.295823,-0.86881,2.495086,0.303728,2.007643
425.1747,0.195022,1.555989,2.129564108,1.094724,-0.06221,-3.42937,0.240072,1.70657,0.494879,4.863854,0.573929,1.476905,1.437981,2.163215,0.389265,-0.52576,-1.1356,-0.8078,-13.6377,1.632693,-4.41117,-0.65195,0.00000208,1.681839,0.861416,0.250269,0.913081,1.369392,-0.1325,-0.0645,-2.11099,0.642999,-0.3288,-0.32016,0.471978,-2.02379,1.200501,0.368941,-0.37592,0.789622,-1.47524,0.466673,1.836647,1.11705,-1.08805,0.182238,-1.21677
425.5687,-0.52006,-1.30703,-0.00000316,0.851453,0.933077,-9.57E-07,-0.8403,-1.34089,-0.98976,-0.52737,2.8059,-0.4495,0.326814,0.262203,-1.81662,1.343639,-1.25514,0.807793,6.504178,1.255916,-18.3493,-0.65194,-0.12985,0.646866,-2.03045,-0.75085,1.198405,0.311231,0.927513,0.00000586,-0.2932,1.543228,2.564694,0.064034,-0.67427,-1.19047,1.200521,-0.30745,0.626534,1.76147,-0.23604,-1.40001,3.607732,-0.86882,3.45517,1.154172,-0.12168
425.9626,0.520057,-2.80076,0.967987031,1.337994,0.49764,1.959632,-0.72024,-2.377,0.7423,-1.46506,-0.70147,1.733754,1.2419,-1.50771,1.88148,0.292088,0.836763,0.434957,6.573323,1.758278,7.863137,0.889007,-1.16851,1.293734,-0.79987,-1.50168,0.456527,3.485744,0.066249,2.06401,2.052349,-0.96451,1.446741,-0.57629,2.966731,2.142836,0.706188,1.967647,1.754253,0.97183,1.711284,1.574978,0.787143,0.868818,9.021563,-1.57939,2.798553
426.3565,0.195021,-0.43567,1.677842372,1.763704,0.93306,2.082121,-0.48016,-0.42665,-2.8455,-15.5856,-0.6377,-0.70634,-1.17652,-0.78663,0.38927,1.051515,-1.61375,1.615565,-7.06367,1.632663,-3.38731,0.177801,-1.03869,0.323429,-2.15347,-1.75195,1.997318,2.48979,-4.10747,0.903012,-0.76229,1.028792,0.854886,1.472714,2.966731,-0.59523,-1.55359,0.614889,1.754246,-1.27553,1.180199,2.683316,-0.45915,0.372355,-6.84598,-1.39714,1.520916
426.7504,1.56018,0.373436,-1.419716127,2.797637,0.995272,-0.48991,2.220766,2.072295,-0.49488,-4.68874,-1.7218,1.348488,-0.84972,0.327759,-1.68685,1.75256,-0.23907,1.677708,-2.23775,0.753546,9.461887,1.481691,-0.19476,2.846182,-0.24611,-0.50056,1.027197,0.37347,2.18623,1.032011,-0.70365,0.064302,0.854899,2.177088,1.618225,1.785707,4.65E-07,0.491919,1.002437,1.94365,0.708126,2.216671,0.721554,3.785568,-10.3655,-1.27567,0.365026
427.1442,1.040112,0.622395,-1.484246028,-2.06781,-1.43071,1.041043,0.540181,0.54854,-1.11347,0.761564,-3.18851,1.990617,0.718996,1.311029,0.064882,0.408928,0.717218,-0.24855,-8.32311,0.627957,-3.26012,-0.82975,-0.0000015,-0.25874,0.79987,0.813407,-0.79892,0.497968,-0.46375,0.128999,1.935082,0.707301,-0.19728,0.320163,-1.14624,1.666657,1.906682,-2.53E-07,2.192826,1.943655,-1.1802,0.466665,0.262396,0.868822,-6.33487,0.668203,0.730052
427.538,0.520049,1.120298,6.93E-07,-1.0947,-0.99525,0.00000202,0.240083,1.58466,-0.37115,-7.32325,1.849284,0.706331,0.06536,1.114378,-0.64877,0.408922,-1.07582,-0.06214,1.328287,1.946624,-6.90277,-0.23707,2.077331,0.323422,1.722763,-0.18771,1.654889,0.622442,1.523721,-1.54799,-1.7005,-0.83589,-0.13152,0.38418,-1.34849,0.238089,-0.56493,1.475726,2.004835,2.065103,-1.12116,0.174996,3.607631,-1.05497,-8.76353,0.668189,-0.24335
427.9317,2.275257,-0.3112,0.645317635,-2.06782,-2.48818,1.959644,0.360125,2.011331,-0.37115,-3.57431,0.573929,-0.4495,2.483806,0.26221,0.389275,0.759442,-3.58613,1.615574,-9.72173,-1.25592,-5.43394,1.422404,-1.29835,0.194051,-0.36917,-1.2514,-0.17121,-0.31123,2.782483,-0.96751,-0.93821,-1.0288,-0.06577,-0.32016,-0.60684,-0.23809,-1.76545,-1.10681,0.06265,3.462141,-0.64911,0.466662,1.049511,0.310286,-11.8371,-1.27565,-2.06848
428.3254,-2.08022,-2.17838,0.645318265,-0.60819,-2.05274,0.122475,1.080373,0.731393,-1.60836,-1.93372,-2.35949,0.577928,2.287714,-2.29432,-0.38929,-1.05154,-1.25514,-1.18061,-5.94535,2.700245,3.772112,-0.82975,-0.12983,1.81122,-0.06153,-1.56426,-1.19838,-0.12449,1.457503,0.903018,0.938224,-0.00000111,0.065779,-1.72887,0.809117,0.297617,0.635564,-0.67637,-1.56631,1.822192,1.829309,-0.11667,0.065629,0.682649,-0.25575,0.668203,-0.18252
428.7191,0.845096,-0.80913,-0.903466388,0.364917,-0.49764,-0.00000241,1.500542,-4.26E-07,0.371165,-11.4876,-0.95655,-2.50435,1.830182,1.114399,-1.16783,-0.11684,-2.1517,-0.31069,1.678241,1.695482,2.238156,1.600238,1.168539,1.8759,-1.78435,-2.06483,2.16853,-1.36941,1.457511,0.580517,1.114155,2.186219,4.011441,-2.30517,1.550818,2.321443,1.059286,0.553404,-1.37836,-0.18222,1.357247,0.816674,-1.63986,-0.31029,-8.76711,2.186838,3.224398
429.1127,-1.36513,-0.31119,2.065001018,1.763709,-0.99526,-0.48991,1.020335,0.731397,1.979501,-6.09371,-3.76238,0.963186,-1.83014,-0.26221,1.297551,0.05842,-1.13559,1.677703,2.02722,0.188388,1.086705,1.896532,0.519339,2.393358,-0.55375,-1.31395,1.769025,1.618369,-0.1325,0.7095,0.175926,0.578706,1.907028,0.256129,-0.33713,1.309512,0.070636,1.106783,1.628945,0.303691,2.596428,0.350007,0.721541,2.91671,-0.06453,-1.57936,2.068469
429.5062,3.120405,-0.56017,0.064533115,0.85146,-1.92837,0.122482,1.50054,1.828506,0.989771,-12.8967,-1.9769,1.091638,0.719005,1.048867,-0.19464,1.752573,-2.62988,0.124281,5.106857,-0.81636,-2.23771,-0.65196,-1.0387,0.646876,-0.06153,-1.62685,-0.97014,3.921546,1.192514,-2.19308,-0.23455,0.064315,0.328804,2.497292,-0.53943,3.095282,-1.69487,-1.10682,3.571261,1.639994,2.301427,1.400025,-0.06559,-0.24824,0.831848,-2.0654,0.608394
429.8997,0.715088,0.809128,-1.548793954,0.364915,-0.43544,0.551156,0.900323,-0.1219,-0.37117,-24.3241,1.658035,2.504354,0.261457,-1.57328,1.946401,1.752567,-1.67354,-0.43497,7.693934,0.439575,-10.0388,0.11854,1.363276,1.35842,2.645751,-0.50056,0.456541,0.311231,1.258758,0.51602,-0.35184,1.607526,0.723385,0.320163,-1.34853,0.714285,1.90672,0.860866,1.441007,0.3037,-0.35406,3.616698,0.852735,2.668542,-2.24003,0.728947,-0.24335
430.2932,0.715078,1.244782,0.38719189,-0.12164,-0.99526,-0.97981,-0.84028,-1.09708,2.103216,-4.39488,0.637694,1.476898,-0.26145,-0.19666,2.076119,3.096163,-1.73327,-0.99418,-8.18198,0.627956,-3.25983,0.1778,-0.00000107,0.323426,-0.55376,0.312852,0,-1.36939,-0.46375,1.419007,0.234554,-0.4501,-1.70977,1.280632,1.887926,1.666637,1.906668,0.184472,0.187956,0.54665,-1.00316,-1.51665,0.590351,3.102911,3.454513,0.364467,-1.88595
430.6866,1.75521,1.618238,-2.000529734,0.364904,1.990545,-0.61239,2.040694,2.072282,-0.12372,-5.86054,-0.89277,-2.11906,2.483814,-0.85218,-0.12976,0.350521,0.657455,-2.48551,5.804967,1.444305,-2.36533,-0.1778,-0.51934,0.711551,-1.66128,-0.56313,-2.56799,1.431646,-0.3975,0.516008,1.055507,-0.90021,-2.0386,2.497253,-1.07883,-0.17857,-0.42372,-0.67638,1.566312,1.032576,-2.12438,0.933337,-0.26237,-1.055,-3.13529,2.612071,1.703458
431.08,-0.52006,1.618229,-1.419723984,1.337989,-1.49291,-0.12248,3.961361,4.022646,-2.84556,-1.4067,-1.46671,-0.9632,2.156978,-1.44214,1.167824,-0.58419,-2.15166,0.186413,-5.9446,1.381508,-0.12799,0.474139,0.194748,-0.90561,0.861403,-0.25028,-0.05707,-1.55614,0.397493,-0.58051,0.234553,0.128597,-0.00000268,0.128053,1.281091,-1.0119,0.494323,0.614905,0.501203,3.036957,0.236039,-1.04999,-0.32797,-1.30322,1.855585,1.336401,1.764292
431.4733,-1.56018,0.186716,0.645328467,1.824563,-0.43543,-2.38833,-1.08038,3.47413,-0.61859,-2.28619,-0.4464,-0.57792,0.06536,-0.19666,1.686869,0.408931,-1.67353,-0.62138,-1.32888,2.260668,-6.45754,-0.77048,-0.84394,-1.29374,0.676825,0.437992,1.027211,0.933691,0.662507,-0.58051,6.75E-07,-0.51442,5.68E-07,1.408715,-2.42735,0.71429,0.070614,1.598745,1.002448,1.518508,0.47208,-1.05,0.787139,-0.12412,3.519563,2.308344,1.338438
431.8666,-0.19502,0.435678,2.065031871,1.33799,-0.99527,-0.36743,1.680581,3.29128,1.113472,-12.2477,0.829013,0.577921,0.784354,1.573255,-0.2595,0.292091,-1.55399,-0.37282,3.565764,-1.06753,4.411018,-1.30388,0.519339,2.846197,1.292113,-1.6894,-1.76904,0.124501,0.927494,-1.09651,-0.70366,-0.32151,-1.64401,-0.38418,-0.74168,0.238098,-1.1299,0.98383,0.689179,0.789614,1.829309,-1.22498,1.508679,-0.24824,3.901933,-0.30373,0.669228
432.2598,-0.9101,-1.55599,0.516257404,-0.60819,-0.49763,-2.81698,-0.12004,0.548547,1.979533,-10.7836,-0.63769,0.963205,-0.84972,-1.1144,-0.25952,1.226786,-0.71722,0.124289,-6.15489,-0.62796,-2.36527,0.177802,-0.64917,0.323429,-1.5382,-0.18771,2.282648,0.124492,0.927496,-0.516,1.99371,-0.4501,3.090766,-1.92097,0.00000424,2.976163,-0.56495,5.103644,0.187957,1.943664,1.534266,0.525004,-0.45916,0.186173,-10.8778,-0.54671,-0.36502
432.653,3.640367,0.186716,-1.548764633,1.277154,-1.43068,0.122477,-0.12005,1.158024,1.732048,-4.68737,0.76524,-0.57792,1.372616,0.852178,0.908292,1.051508,-1.67351,0.932053,-10.0699,2.511824,-9.01313,-0.29633,-2.20717,-1.35839,2.768757,-1.31395,0.171196,1.556116,0.397494,1.999514,-0.70366,0.964493,-0.46032,0.832399,0.809116,-0.71427,1.200493,0.122977,1.065073,1.032558,0.590096,1.74999,1.771043,-0.55852,1.983309,0.850429,0.790885
433.0461,0.52005,2.614019,-0.064530057,-0.91226,-0.55983,1.530943,-0.96031,-0.36569,-0.49486,-0.29272,-0.06378,0.706334,-0.45754,1.835447,1.362439,0.52576,-1.13559,0.372815,5.243878,-0.06279,-7.34921,1.422386,0.259666,-1.35838,0.738331,-1.00111,0.171201,2.365279,0.927482,0.580498,-1.8764,1.607489,-0.19728,2.113002,1.011382,-1.66662,0.211852,-0.36893,2.9446,1.761418,-0.94416,2.683297,1.705434,1.241145,10.10641,2.06532,1.034227
433.4392,0.129995,0.311195,-0.45173191,1.033901,0.497631,-2.44957,0.480163,-1.82849,-3.34039,-7.03231,-1.46672,2.375888,2.2877,-1.04885,1.881489,0.116832,-0.29884,-2.36124,6.15407,0.439571,4.858471,-1.36314,-1.81768,0.258746,-1.29209,-1.50169,-0.39946,0.373471,-2.51749,-0.45151,2.52146,-2.37912,-1.90708,1.856922,1.011391,1.845223,-1.69484,-1.10681,2.067519,0.121485,0.767139,0.816666,0.262375,2.2341,-5.18294,-0.12149,1.338429
433.8323,-0.32504,0.684637,0.064533115,0.36491,1.555104,-0.91857,2.040682,0.792338,-0.74232,-7.97109,1.084095,2.889621,1.960897,0.786633,1.10294,1.69414,-1.19537,-0.74565,-3.70707,1.758275,-9.52586,-0.82974,-0.51933,1.164349,-1.10751,0.500557,0.456528,1.369389,-0.59624,-2.64453,1.583243,-0.8359,1.446725,1.792879,-1.88793,2.619022,1.27112,0.491911,1.6916,1.093317,0.413077,1.108321,2.033434,2.234116,-16.9566,0.060748,0.851732
434.2253,0.845099,0.871348,-1.548784826,2.06783,-0.99528,0.979827,0.960338,0.853285,1.608343,-15.2364,-0.70147,0.706351,-8.07E-07,1.048835,-1.10294,2.219912,0.3586,0.683513,5.594912,1.381517,-7.28761,1.540949,-1.55801,1.746537,0.307638,0.250275,-0.3424,0.497969,-1.45749,-0.0645,1.641904,1.157408,-0.52609,1.728866,0.202283,2.261902,1.059272,-0.49192,2.192824,0.668137,1.357228,1.40001,-0.78713,0.186176,6.078951,-0.91118,0.790895
434.6182,-1.04011,3.796603,-0.064535161,0.790638,-1.4929,2.020874,0.420145,1.036132,0.989754,-4.04373,1.147858,1.091637,1.634077,1.90103,-0.97318,1.460461,0.239075,0.86993,3.215876,-0.25118,3.900143,1.955809,-1.03868,0.840921,-0.61529,0.250277,0.00000826,2.489803,1.457487,0.129005,1.172782,-0.38581,-1.11793,-0.70435,1.550827,0.416676,-0.07062,1.168288,-0.25062,3.219173,3.12752,0.641669,0.327975,1.799701,0.255199,0.850434,-1.76429
435.0111,0.325035,1.24479,-2.581291744,0.85146,-0.93306,-0.4899,2.4008,1.584663,0.618598,-2.40256,-0.70146,-0.9632,-8.07E-07,0.786635,-1.81661,0.350504,-1.67351,1.180611,0.55882,1.004732,-6.58453,-1.71873,1.038667,0.258749,-0.2461,-0.06257,-0.05708,1.929605,1.523744,0.580502,1.465965,5.83E-07,1.907063,0.448219,1.146234,2.20236,0.49433,0.799357,0.062655,1.518487,3.540591,1.108313,-1.31187,2.172029,-2.11133,0.85044,0.608367
435.404,0.520057,0.560146,-1.032507921,1.581252,-0.06223,2.52E-07,1.800592,0.243789,-0.24743,-5.33237,0.063771,0.192637,1.241887,2.884283,-1.29756,2.687201,-2.68957,0.683508,-6.71315,1.193107,-0.83102,-1.65946,-1.03867,-0.84091,-0.79986,-2.06481,0.741876,4.357143,-0.1325,-0.7095,1.055487,1.543186,0.46033,1.79288,1.550782,0.238093,-0.63556,0.860837,2.13016,1.518474,0.118022,-0.46666,2.886123,1.613506,-6.20554,0.546708,0.304183
435.7968,1.365171,0.124476,0.129058987,0.851464,2.488181,-0.42867,1.26043,0.365699,0.247436,-2.05193,-0.63771,0.963212,0.261455,1.835491,-0.38928,3.21302,-1.554,1.056346,-0.90977,0.062797,0.895323,1.837291,-0.7141,0.840929,1.845872,-2.50282,0.513597,4.108235,1.523754,-0.7095,1.114138,-1.35032,2.038601,3.713871,0.337128,-0.23809,-1.55361,1.35277,3.633855,1.579226,-1.12121,3.150014,1.836674,-0.06205,-13.8868,0.668211,1.825134
436.1896,2.730295,0.311202,-0.12907484,1.033904,1.057481,-0.85734,-0.36012,-0.60949,-0.98975,-9.78651,2.359479,0.321065,3.85641,-1.57326,0.843416,1.9278,-0.71722,-0.55924,-13.7774,-1.88387,-6.32865,-0.65193,0.714086,0.129366,0.369171,-0.31285,0.913061,2.427591,0.397499,-0.5805,0.234546,0.064301,-0.85489,2.305166,0.269708,-0.71428,1.20051,0.860852,2.631412,0.78961,-0.64911,1.458326,2.033417,-0.55852,-1.79159,2.004597,-0.42586
